volume_id,book_id,chapter_id,verse_id,volume_title,book_title,volume_long_title,book_long_title,volume_subtitle,book_subtitle,volume_short_title,book_short_title,volume_lds_url,book_lds_url,chapter_number,verse_number,scripture_text,verse_title,verse_short_title
3,77,1387,36720,Book of Mormon,3 Nephi,The Book of Mormon,The Third Book of Nephi,Another Testament of Jesus Christ,"The Book of Nephi, the Son of Nephi, who was the Son of Helaman",BoM,3 Ne.,bofm,3-ne,24,15,"And now we call the proud happy; yea, they that work wickedness are set up; yea, they that tempt God are even delivered.",3 Nephi 24:15,3 Ne. 24:15
3,77,1387,36721,Book of Mormon,3 Nephi,The Book of Mormon,The Third Book of Nephi,Another Testament of Jesus Christ,"The Book of Nephi, the Son of Nephi, who was the Son of Helaman",BoM,3 Ne.,bofm,3-ne,24,16,"Then they that feared the Lord spake often one to another, and the Lord hearkened and heard; and a book of remembrance was written before him for them that feared the Lord, and that thought upon his name.",3 Nephi 24:16,3 Ne. 24:16
3,77,1387,36722,Book of Mormon,3 Nephi,The Book of Mormon,The Third Book of Nephi,Another Testament of Jesus Christ,"The Book of Nephi, the Son of Nephi, who was the Son of Helaman",BoM,3 Ne.,bofm,3-ne,24,17,"And they shall be mine, saith the Lord of Hosts, in that day when I make up my jewels; and I will spare them as a man spareth his own son that serveth him.",3 Nephi 24:17,3 Ne. 24:17
3,77,1388,36724,Book of Mormon,3 Nephi,The Book of Mormon,The Third Book of Nephi,Another Testament of Jesus Christ,"The Book of Nephi, the Son of Nephi, who was the Son of Helaman",BoM,3 Ne.,bofm,3-ne,25,1,"For behold, the day cometh that shall burn as an oven; and all the proud, yea, and all that do wickedly, shall be stubble; and the day that cometh shall burn them up, saith the Lord of Hosts, that it shall leave them neither root nor branch.",3 Nephi 25:1,3 Ne. 25:1
3,77,1388,36725,Book of Mormon,3 Nephi,The Book of Mormon,The Third Book of Nephi,Another Testament of Jesus Christ,"The Book of Nephi, the Son of Nephi, who was the Son of Helaman",BoM,3 Ne.,bofm,3-ne,25,2,"But unto you that fear my name, shall the Son of Righteousness arise with healing in his wings; and ye shall go forth and grow up as calves in the stall.",3 Nephi 25:2,3 Ne. 25:2
3,77,1388,36727,Book of Mormon,3 Nephi,The Book of Mormon,The Third Book of Nephi,Another Testament of Jesus Christ,"The Book of Nephi, the Son of Nephi, who was the Son of Helaman",BoM,3 Ne.,bofm,3-ne,25,4,"Remember ye the law of Moses, my servant, which I commanded unto him in Horeb for all Israel, with the statutes and judgments.",3 Nephi 25:4,3 Ne. 25:4
3,77,1388,36728,Book of Mormon,3 Nephi,The Book of Mormon,The Third Book of Nephi,Another Testament of Jesus Christ,"The Book of Nephi, the Son of Nephi, who was the Son of Helaman",BoM,3 Ne.,bofm,3-ne,25,5,"Behold, I will send you Elijah the prophet before the coming of the great and dreadful day of the Lord;",3 Nephi 25:5,3 Ne. 25:5
3,77,1389,36730,Book of Mormon,3 Nephi,The Book of Mormon,The Third Book of Nephi,Another Testament of Jesus Christ,"The Book of Nephi, the Son of Nephi, who was the Son of Helaman",BoM,3 Ne.,bofm,3-ne,26,1,"And now it came to pass that when Jesus had told these things he expounded them unto the multitude; and he did expound all things unto them, both great and small.",3 Nephi 26:1,3 Ne. 26:1
3,77,1389,36731,Book of Mormon,3 Nephi,The Book of Mormon,The Third Book of Nephi,Another Testament of Jesus Christ,"The Book of Nephi, the Son of Nephi, who was the Son of Helaman",BoM,3 Ne.,bofm,3-ne,26,2,"And he saith: These scriptures, which ye had not with you, the Father commanded that I should give unto you; for it was wisdom in him that they should be given unto future generations.",3 Nephi 26:2,3 Ne. 26:2
3,77,1389,36732,Book of Mormon,3 Nephi,The Book of Mormon,The Third Book of Nephi,Another Testament of Jesus Christ,"The Book of Nephi, the Son of Nephi, who was the Son of Helaman",BoM,3 Ne.,bofm,3-ne,26,3,"And he did expound all things, even from the beginning until the time that he should come in his glory--yea, even all things which should come upon the face of the earth, even until the elements should melt with fervent heat, and the earth should be wrapt together as a scroll, and the heavens and the earth should pass away;",3 Nephi 26:3,3 Ne. 26:3
3,77,1389,36734,Book of Mormon,3 Nephi,The Book of Mormon,The Third Book of Nephi,Another Testament of Jesus Christ,"The Book of Nephi, the Son of Nephi, who was the Son of Helaman",BoM,3 Ne.,bofm,3-ne,26,5,"If they be good, to the resurrection of everlasting life; and if they be evil, to the resurrection of damnation; being on a parallel, the one on the one hand and the other on the other hand, according to the mercy, and the justice, and the holiness which is in Christ, who was before the world began.",3 Nephi 26:5,3 Ne. 26:5
3,77,1389,36735,Book of Mormon,3 Nephi,The Book of Mormon,The Third Book of Nephi,Another Testament of Jesus Christ,"The Book of Nephi, the Son of Nephi, who was the Son of Helaman",BoM,3 Ne.,bofm,3-ne,26,6,And now there cannot be written in this book even a hundredth part of the things which Jesus did truly teach unto the people;,3 Nephi 26:6,3 Ne. 26:6
3,77,1389,36736,Book of Mormon,3 Nephi,The Book of Mormon,The Third Book of Nephi,Another Testament of Jesus Christ,"The Book of Nephi, the Son of Nephi, who was the Son of Helaman",BoM,3 Ne.,bofm,3-ne,26,7,But behold the plates of Nephi do contain the more part of the things which he taught the people.,3 Nephi 26:7,3 Ne. 26:7
3,77,1389,36738,Book of Mormon,3 Nephi,The Book of Mormon,The Third Book of Nephi,Another Testament of Jesus Christ,"The Book of Nephi, the Son of Nephi, who was the Son of Helaman",BoM,3 Ne.,bofm,3-ne,26,9,"And when they shall have received this, which is expedient that they should have first, to try their faith, and if it shall so be that they shall believe these things then shall the greater things be made manifest unto them.",3 Nephi 26:9,3 Ne. 26:9
3,77,1389,36739,Book of Mormon,3 Nephi,The Book of Mormon,The Third Book of Nephi,Another Testament of Jesus Christ,"The Book of Nephi, the Son of Nephi, who was the Son of Helaman",BoM,3 Ne.,bofm,3-ne,26,10,"And if it so be that they will not believe these things, then shall the greater things be withheld from them, unto their condemnation.",3 Nephi 26:10,3 Ne. 26:10
3,77,1389,36740,Book of Mormon,3 Nephi,The Book of Mormon,The Third Book of Nephi,Another Testament of Jesus Christ,"The Book of Nephi, the Son of Nephi, who was the Son of Helaman",BoM,3 Ne.,bofm,3-ne,26,11,"Behold, I was about to write them, all which were engraven upon the plates of Nephi, but the Lord forbade it, saying: I will try the faith of my people.",3 Nephi 26:11,3 Ne. 26:11
3,77,1389,36741,Book of Mormon,3 Nephi,The Book of Mormon,The Third Book of Nephi,Another Testament of Jesus Christ,"The Book of Nephi, the Son of Nephi, who was the Son of Helaman",BoM,3 Ne.,bofm,3-ne,26,12,"Therefore I, Mormon, do write the things which have been commanded me of the Lord. And now I, Mormon, make an end of my sayings, and proceed to write the things which have been commanded me.",3 Nephi 26:12,3 Ne. 26:12
3,77,1389,36742,Book of Mormon,3 Nephi,The Book of Mormon,The Third Book of Nephi,Another Testament of Jesus Christ,"The Book of Nephi, the Son of Nephi, who was the Son of Helaman",BoM,3 Ne.,bofm,3-ne,26,13,"Therefore, I would that ye should behold that the Lord truly did teach the people, for the space of three days; and after that he did show himself unto them oft, and did break bread oft, and bless it, and give it unto them.",3 Nephi 26:13,3 Ne. 26:13
3,77,1389,36743,Book of Mormon,3 Nephi,The Book of Mormon,The Third Book of Nephi,Another Testament of Jesus Christ,"The Book of Nephi, the Son of Nephi, who was the Son of Helaman",BoM,3 Ne.,bofm,3-ne,26,14,"And it came to pass that he did teach and minister unto the children of the multitude of whom hath been spoken, and he did loose their tongues, and they did speak unto their fathers great and marvelous things, even greater than he had revealed unto the people; and he loosed their tongues that they could utter.",3 Nephi 26:14,3 Ne. 26:14
3,77,1389,36745,Book of Mormon,3 Nephi,The Book of Mormon,The Third Book of Nephi,Another Testament of Jesus Christ,"The Book of Nephi, the Son of Nephi, who was the Son of Helaman",BoM,3 Ne.,bofm,3-ne,26,16,"Behold, it came to pass on the morrow that the multitude gathered themselves together, and they both saw and heard these children; yea, even babes did open their mouths and utter marvelous things; and the things which they did utter were forbidden that there should not any man write them.",3 Nephi 26:16,3 Ne. 26:16
3,77,1389,36746,Book of Mormon,3 Nephi,The Book of Mormon,The Third Book of Nephi,Another Testament of Jesus Christ,"The Book of Nephi, the Son of Nephi, who was the Son of Helaman",BoM,3 Ne.,bofm,3-ne,26,17,And it came to pass that the disciples whom Jesus had chosen began from that time forth to baptize and to teach as many as did come unto them; and as many as were baptized in the name of Jesus were filled with the Holy Ghost.,3 Nephi 26:17,3 Ne. 26:17
3,77,1389,36748,Book of Mormon,3 Nephi,The Book of Mormon,The Third Book of Nephi,Another Testament of Jesus Christ,"The Book of Nephi, the Son of Nephi, who was the Son of Helaman",BoM,3 Ne.,bofm,3-ne,26,19,"And they taught, and did minister one to another; and they had all things common among them, every man dealing justly, one with another.",3 Nephi 26:19,3 Ne. 26:19
3,77,1390,36751,Book of Mormon,3 Nephi,The Book of Mormon,The Third Book of Nephi,Another Testament of Jesus Christ,"The Book of Nephi, the Son of Nephi, who was the Son of Helaman",BoM,3 Ne.,bofm,3-ne,27,1,"And it came to pass that as the disciples of Jesus were journeying and were preaching the things which they had both heard and seen, and were baptizing in the name of Jesus, it came to pass that the disciples were gathered together and were united in mighty prayer and fasting.",3 Nephi 27:1,3 Ne. 27:1
3,77,1390,36752,Book of Mormon,3 Nephi,The Book of Mormon,The Third Book of Nephi,Another Testament of Jesus Christ,"The Book of Nephi, the Son of Nephi, who was the Son of Helaman",BoM,3 Ne.,bofm,3-ne,27,2,"And Jesus again showed himself unto them, for they were praying unto the Father in his name; and Jesus came and stood in the midst of them, and said unto them: What will ye that I shall give unto you?",3 Nephi 27:2,3 Ne. 27:2
3,77,1390,36753,Book of Mormon,3 Nephi,The Book of Mormon,The Third Book of Nephi,Another Testament of Jesus Christ,"The Book of Nephi, the Son of Nephi, who was the Son of Helaman",BoM,3 Ne.,bofm,3-ne,27,3,"And they said unto him: Lord, we will that thou wouldst tell us the name whereby we shall call this church; for there are disputations among the people concerning this matter.",3 Nephi 27:3,3 Ne. 27:3
3,77,1390,36755,Book of Mormon,3 Nephi,The Book of Mormon,The Third Book of Nephi,Another Testament of Jesus Christ,"The Book of Nephi, the Son of Nephi, who was the Son of Helaman",BoM,3 Ne.,bofm,3-ne,27,5,"Have they not read the scriptures, which say ye must take upon you the name of Christ, which is my name? For by this name shall ye be called at the last day;",3 Nephi 27:5,3 Ne. 27:5
3,77,1390,36756,Book of Mormon,3 Nephi,The Book of Mormon,The Third Book of Nephi,Another Testament of Jesus Christ,"The Book of Nephi, the Son of Nephi, who was the Son of Helaman",BoM,3 Ne.,bofm,3-ne,27,6,"And whoso taketh upon him my name, and endureth to the end, the same shall be saved at the last day.",3 Nephi 27:6,3 Ne. 27:6
3,77,1390,36757,Book of Mormon,3 Nephi,The Book of Mormon,The Third Book of Nephi,Another Testament of Jesus Christ,"The Book of Nephi, the Son of Nephi, who was the Son of Helaman",BoM,3 Ne.,bofm,3-ne,27,7,"Therefore, whatsoever ye shall do, ye shall do it in my name; therefore ye shall call the church in my name; and ye shall call upon the Father in my name that he will bless the church for my sake.",3 Nephi 27:7,3 Ne. 27:7
3,77,1390,36758,Book of Mormon,3 Nephi,The Book of Mormon,The Third Book of Nephi,Another Testament of Jesus Christ,"The Book of Nephi, the Son of Nephi, who was the Son of Helaman",BoM,3 Ne.,bofm,3-ne,27,8,"And how be it my church save it be called in my name? For if a church be called in Moses' name then it be Moses' church; or if it be called in the name of a man then it be the church of a man; but if it be called in my name then it is my church, if it so be that they are built upon my gospel.",3 Nephi 27:8,3 Ne. 27:8
3,77,1390,36759,Book of Mormon,3 Nephi,The Book of Mormon,The Third Book of Nephi,Another Testament of Jesus Christ,"The Book of Nephi, the Son of Nephi, who was the Son of Helaman",BoM,3 Ne.,bofm,3-ne,27,9,"Verily I say unto you, that ye are built upon my gospel; therefore ye shall call whatsoever things ye do call, in my name; therefore if ye call upon the Father, for the church, if it be in my name the Father will hear you;",3 Nephi 27:9,3 Ne. 27:9
3,77,1390,36761,Book of Mormon,3 Nephi,The Book of Mormon,The Third Book of Nephi,Another Testament of Jesus Christ,"The Book of Nephi, the Son of Nephi, who was the Son of Helaman",BoM,3 Ne.,bofm,3-ne,27,11,"But if it be not built upon my gospel, and is built upon the works of men, or upon the works of the devil, verily I say unto you they have joy in their works for a season, and by and by the end cometh, and they are hewn down and cast into the fire, from whence there is no return.",3 Nephi 27:11,3 Ne. 27:11
3,77,1390,36762,Book of Mormon,3 Nephi,The Book of Mormon,The Third Book of Nephi,Another Testament of Jesus Christ,"The Book of Nephi, the Son of Nephi, who was the Son of Helaman",BoM,3 Ne.,bofm,3-ne,27,12,"For their works do follow them, for it is because of their works that they are hewn down; therefore remember the things that I have told you.",3 Nephi 27:12,3 Ne. 27:12
3,77,1390,36764,Book of Mormon,3 Nephi,The Book of Mormon,The Third Book of Nephi,Another Testament of Jesus Christ,"The Book of Nephi, the Son of Nephi, who was the Son of Helaman",BoM,3 Ne.,bofm,3-ne,27,14,"And my Father sent me that I might be lifted up upon the cross; and after that I had been lifted up upon the cross, that I might draw all men unto me, that as I have been lifted up by men even so should men be lifted up by the Father, to stand before me, to be judged of their works, whether they be good or whether they be evil--",3 Nephi 27:14,3 Ne. 27:14
3,77,1390,36765,Book of Mormon,3 Nephi,The Book of Mormon,The Third Book of Nephi,Another Testament of Jesus Christ,"The Book of Nephi, the Son of Nephi, who was the Son of Helaman",BoM,3 Ne.,bofm,3-ne,27,15,"And for this cause have I been lifted up; therefore, according to the power of the Father I will draw all men unto me, that they may be judged according to their works.",3 Nephi 27:15,3 Ne. 27:15
3,77,1390,36766,Book of Mormon,3 Nephi,The Book of Mormon,The Third Book of Nephi,Another Testament of Jesus Christ,"The Book of Nephi, the Son of Nephi, who was the Son of Helaman",BoM,3 Ne.,bofm,3-ne,27,16,"And it shall come to pass, that whoso repenteth and is baptized in my name shall be filled; and if he endureth to the end, behold, him will I hold guiltless before my Father at that day when I shall stand to judge the world.",3 Nephi 27:16,3 Ne. 27:16
3,77,1390,36767,Book of Mormon,3 Nephi,The Book of Mormon,The Third Book of Nephi,Another Testament of Jesus Christ,"The Book of Nephi, the Son of Nephi, who was the Son of Helaman",BoM,3 Ne.,bofm,3-ne,27,17,"And he that endureth not unto the end, the same is he that is also hewn down and cast into the fire, from whence they can no more return, because of the justice of the Father.",3 Nephi 27:17,3 Ne. 27:17
